name,type_red,type_black,fen,branchs,steps,moves
夹车炮杀法03.XQF,车双炮兵仕相全,双车炮卒士象全,2b2k2C/4a4/3ab1C2/9/9/2p5P/4cr3/4B4/4Ar3/2BAK2R1 w,2,5,h0h9 f9f8 h9h8 f8f7 i9i7|h0h9 e7g9 h9h8 g9e7 g7g9
帅的运用01.XQF,车兵双仕,车马双卒双士,4ka3/3Pa4/9/6R2/8p/9/9/2n6/2p1A3r/4KA3 w,2,5,e1d2 c1d1 d8e8 f9e8 g6g9|e1d2 c1d1 d8e8 e9d9 g6d6
帅的运用03.XQF,炮兵仕相,双炮,4c4/5k3/4P4/9/9/9/9/4B4/4A3c/4KC3 w,1,5,e1f2 i1f1 e0e1 f8f9 e7e8
挂角马杀法03.XQF,马双炮双兵仕相全,马双炮卒士象全,3k1ab2/2P1a2N1/7c1/1C7/4n1b1p/C1B6/c3P4/9/4A4/2BAK4 w,2,5,h8f7 e5f7 a4a9|h8f7 e8f7 a4a9 d9e9 c8d8
挂角马杀法05.XQF,车双马双炮兵仕相全,车双马双炮卒士象全,2c1ka3/4a4/4b1n2/N2R4p/3nN1b2/8r/P3c4/4BC2C/4A4/2BAK4 w,3,5,a6c7 c9c8 c7d5|a6c7 i4i2 d6d9 e8d9 e5f7|a6c7 i4i2 e5f7 e8f7 d6d9
挂角马杀法10.XQF,双车马三兵双仕相,车双马炮多卒士象全,2bnkab2/3Ra2R1/1c2n4/pN2p3p/6p2/5r3/P3P3P/5A3/4K4/2BA5 w,1,5,d8d7 e7g6 h8i8 c9e7 d7b7
挂角马杀法11.XQF,双车双马三兵仕相全,双车马炮三卒士象全,2baknb2/4a2R1/9/4pR1N1/2p1r1p2/2P6/2r1P3P/2N1B1c2/4A4/2BAK4 w,1,5,e0f0 g9e7 f6f9 e8f9 h6f7
杀法组合01.XQF,车马双炮兵仕相全,车马双炮卒士象全,3k1ab2/4a4/2c1b2c1/5R1N1/r2C4p/3nC4/8P/4B4/4A4/2BA1K3 w,1,5,f6d6 d9e9 d6d7 h7d7 h6g8
杀法组合02.XQF,车双马双炮仕相全,车双马双炮卒士象全,4kab2/4a4/2n1bn3/9/4C4/2p1c1N2/1rcR5/6C1B/4A4/2BK1A1N1 w,1,5,g2g9 f7g9 d3d9 c7d9 g4f6
杀法组合04.XQF,双车马双炮三兵双仕相,双车马双炮多卒士象全,1r2kab2/4a4/2c1b2cn/p1R1C2N1/2P1p3p/2r2p3/4P3P/6C2/4A4/3RKAB2 w,1,5,c6c7 h7c7 h6g8 i7g8 g2g9
桔中秘残局谱_车兵胜车士031.xqf,车兵仕,车双士,3ak4/4a1P2/9/9/9/8R/9/9/5r3/4KA3 w,1,5,i4i9 f1f9 i9g9 f9g9 g8g9
残局攻杀谱_单马类(01).xqf,单马,双士,9/4a4/3ak4/N8/9/9/9/9/9/5K3 w,1,5,a6b8 e8f9 b8c6 e7e8 f0f1
残局攻杀谱_单马类(05).xqf,单马,单象,9/9/3kbN3/9/9/9/9/9/9/4K4 w,1,5,f7e5 d7d8 e5c6 d8e8 c6e7
残局攻杀谱_单马类(08).xqf,单马,士象,3a1k3/9/9/3N5/6b2/9/9/9/9/4K4 w,1,5,d6f7 g5e7 f7h8 f9e9 h8g6
残局攻杀谱_单马类(17).xqf,单马,单卒,3k5/9/9/p8/9/9/9/1N7/9/4K4 w,1,5,b2c4 d9d8 c4d6 d8d9 d6b7
残局攻杀谱_双炮类(01).xqf,双炮,马双士,3aka3/9/9/6C2/2n6/9/9/4C4/9/4K4 w,1,5,g6e6 c5e4 e6e8 d9e8 e0d0
残局攻杀谱_双炮类(02).xqf,双炮双仕,马炮双卒双士,5n3/3ka4/3a5/8p/5CC1c/9/9/3A5/5p3/4KA3 w,1,5,f5f8 d8d9 g5g9 f9d8 f8f9
残局攻杀谱_双炮马类(08).xqf,马双炮仕相,车卒双士象,3a5/5k3/4ba3/1C1N5/9/9/9/4C4/5p3/2B1KAr2 w,1,5,e2f2 f7e8 d6f7 f8f7 b6f6
残局攻杀谱_双炮马类(09).xqf,马双炮双相,车卒双士,2Ck1a3/4a4/9/5N3/9/9/5r3/3CB4/4p4/3K2B2 w,1,5,f6d7 f3d3 d7b8 d9e9 b8d9
残局攻杀谱_双车兵类(07).xqf,双车兵双相,车炮双卒双士象,9/3kaP3/3ab4/4R4/3Rp4/9/7rc/4B4/4p4/5KB2 w,1,5,f8e8 d8e8 e6e7 e8e7 d5e5
残局攻杀谱_双车双炮类(19).xqf,双车双炮仕双相,车双马炮双卒士双象,C1bakr3/3RC1R2/2n1b4/4p4/6n2/9/9/4B4/6p2/4KABc1 w,1,5,e8e6 g5e6 g8e8 c7e8 d8d9
残局攻杀谱_双车双马类(05).xqf,双车双马仕相全,双车炮卒士象全,1rbak4/1N1Ra4/cR2b1N2/9/9/9/9/4B4/4Ap1r1/2BAK4 w,1,5,d8d9 e8d9 b7e7 c9e7 b8d7
残局攻杀谱_双车炮类(02).xqf,双车炮双仕相,双车马炮士象,3ckr3/4a4/4b4/4C4/9/2RR5/5r3/4B1n2/4A4/4KA3 w,1,5,d4d9 e9d9 c4d4 d9e9 e0d0
残局攻杀谱_双车炮类(03).xqf,双车炮,车双炮卒士双象,2bk5/4aR3/c2cb4/9/9/9/9/1C5R1/2r1p4/3K5 w,1,5,b2b9 d9d8 f8e8 d8e8 h2h8
残局攻杀谱_双车炮类(24).xqf,双车炮双相,车马炮士象全,2b2k3/1R2a2R1/4ba3/4C4/9/9/9/4B3n/6r2/2B2K2c w,1,5,h8f8 f9e9 b8e8 f7e8 f8f9
残局攻杀谱_双车炮类(26).xqf,双车炮相,车炮卒双士象,1C2kab2/4a2R1/2R1c4/9/9/2B6/9/9/4p1r2/5K3 w,1,5,c7c9 e8d9 h8e8 e9e8 c9c8
残局攻杀谱_双车炮类(28).xqf,双车炮,双车士象全,4kabC1/1R2a2R1/4b4/9/9/9/9/9/3r1r3/4K4 w,1,5,h8e8 e9d9 e8d8 d1d8 b8b9
残局攻杀谱_双车炮类(30).xqf,双车炮,车卒双士,2Rak4/3Ra4/9/9/9/9/9/2C6/2p1r4/3K5 w,1,5,c9d9 e8d9 c2c9 d9e8 d8d9
残局攻杀谱_双车炮类(31).xqf,双车炮,车马卒士象全,2bak4/4aR3/4b1n2/6C2/9/8R/9/9/2p1r4/3K5 w,1,5,i4i9 e8f9 i9f9 g7f9 g6g9
残局攻杀谱_双车类(03).xqf,双车,车马士,9/5k3/4ra3/5R3/9/6R2/9/3n5/9/5K3 w,1,5,g4g8 f8f9 g8e8 e7c7 e8e2
残局攻杀谱_双车马类(13).xqf,双车马,车炮卒双士,3ck4/1R1Ra4/4Na3/9/9/9/9/9/4p2r1/5K3 w,1,5,d8e8 e9f9 e8d8 f9e9 d8d9
残局攻杀谱_双车马类(14).xqf,双车马,车卒士象全,2b1ka1R1/4aR3/4b4/4N4/9/9/1r7/9/4p4/3K5 w,1,5,f8e8 e9e8 e6g7 e8f8 h9f9
残局攻杀谱_双车马类(15).xqf,双车马,双车卒双士,4k4/2Nra4/5a3/2R4R1/9/9/9/9/3rp4/5K3 w,1,5,h6h9 e8f9 c6e6 f7e8 h9f9
残局攻杀谱_双车马类(16).xqf,双车马双相,双车士象,3rk1b2/1R5R1/5a3/1N7/r8/9/9/4B4/9/2B2K3 w,1,5,b6c8 e9f9 h8f8 f9f8 c8e7
残局攻杀谱_双车马类(17).xqf,双车马相,车炮卒士象全,5ab2/8R/3a1k3/4RcN2/2b6/9/9/4B4/3p1r3/4K4 w,1,5,i8f8 f6f8 e6e7 c5e7 g6e5
残局攻杀谱_双车马类(18).xqf,双车马,车炮卒双士,3ak4/4a2N1/4c4/9/9/1R7/9/9/2p1r4/3K1R3 w,1,5,f0f9 e8f9 h8f7 e9e8 b4b8
残局攻杀谱_双车马类(36).xqf,双车马仕相,双车卒士双象,1R1ak1bR1/2r6/2N1b4/9/6p2/9/9/B3r4/4A4/5K3 w,1,5,h9h8 c8c9 h8f8 d9e8 f8e8
残局攻杀谱_双车马类(38).xqf,双车马,车双卒双士,4ka1r1/4aR1R1/9/9/3N5/9/9/9/4p1p2/5K3 w,1,5,f8e8 e9d9 e8d8 d9e9 d5f6
残局攻杀谱_炮兵类(05).xqf,炮兵,双士,9/3k5/2Pa1a3/9/9/9/9/6C2/9/4K4 w,1,5,c7c8 d8d9 c8c9 d9d8 g2g8
残局攻杀谱_车兵类(05).xqf,车兵仕相全,马双炮卒双象,5k3/4P4/1c2b2c1/7R1/6b2/9/1n7/4B4/4A1p2/2BAK4 w,1,5,h6f6 h7f7 f6d6 b7d7 e0f0
残局攻杀谱_车双炮类(01).xqf,车双炮相,车双卒双士,3ak4/9/2Ca5/9/7R1/9/7p1/4C4/4p2r1/2B2K3 w,1,5,h5h9 e9e8 h9h8 e8e9 c7c9
残局攻杀谱_车双马类(01).xqf,车双马,车卒双士象,3ak4/4a1R2/4b4/6N2/1r2N4/9/9/9/5p3/4K4 w,1,5,g8g9 e7g9 e5d7 e9f9 g6h8
残局攻杀谱_车双马类(13).xqf,车双马相,车卒士象全,2ba1kb2/3Ra4/9/8N/8N/9/9/8r/5p3/2B1K4 w,1,5,d8d9 e8d9 i6h8 f9f8 i5g6
残局攻杀谱_车炮兵类(01).xqf,车炮兵仕相全,车炮卒士象全,2bak1c1r/4aP3/4b4/3R5/4C1p2/9/9/4BA3/4A4/3K2B2 w,1,5,d6f6 g9g7 f8f9 i9f9 f6d6
残局攻杀谱_车炮兵类(04).xqf,车炮兵相,车卒双士,3a5/3k2C2/2Pa2R2/9/9/2B6/9/9/1p2r4/3K5 w,1,5,g7g1 e1g1 d0e0 g1g8 c7c8
残局攻杀谱_车炮兵类(05).xqf,车炮兵,车马双士象,3aka3/4n4/2r1b2R1/9/9/P8/9/9/8C/4K4 w,1,5,h7e7 c7e7 i1e1 e7e5 a4a5
残局攻杀谱_车炮兵类(21).xqf,车炮兵双相,车马卒双士,3ak1r2/1P3R3/3a5/9/9/9/8n/3p5/9/2B1CKB2 w,1,5,f8e8 e9e8 g0e2 e8d8 b8c8
残局攻杀谱_车炮兵类(22).xqf,车炮兵仕相,车炮卒双士象,1C2kab2/4aP3/4c4/9/9/2R6/9/5A2B/3p1r3/4K4 w,1,5,c4c9 e8d9 f8e8 f9e8 c9c8
残局攻杀谱_车炮兵类(23).xqf,车炮兵双相,车马卒双士,5k1P1/1R2a4/5a3/9/2n1r4/9/9/4C4/4p4/2B2KB2 w,1,5,h9g9 f9f8 b8e8 e5e8 e2f2
残局攻杀谱_车炮兵类(25).xqf,车炮兵相,车马卒士象全,2bak4/4aP3/4b4/9/6n2/2R3B2/9/9/5p1r1/2C1K4 w,1,5,c0c9 e7c9 f8e8 d9e8 c4c9
残局攻杀谱_车炮类(08).xqf,车炮双相,车炮士象全,2b1kab2/4a4/4c4/9/9/3R5/9/1C7/4r4/2BK2B2 w,1,5,b2b9 e8d9 d4d9 e9e8 d9d8
残局攻杀谱_车马兵类(01).xqf,车马兵,车马士象,5a3/3k5/2P6/9/6bN1/4R4/9/3r2n2/9/4K4 w,1,5,c7c8 d8d7 e4e7 g5e7 h5f6
残局攻杀谱_车马兵类(02).xqf,车马兵相,车卒士双象,2ba5/5k3/3Nb1P2/9/9/6R2/9/4B4/2r2p3/4K4 w,1,5,g7f7 f8f9 g4g9 e7g9 f7f8
残局攻杀谱_车马兵类(16).xqf,车马兵,车卒士象全,3ak1b2/3Pa4/4b4/3NR4/9/9/9/9/4p1r2/3K5 w,1,5,d8e8 d9e8 d6c8 e9f9 e6f6
残局攻杀谱_车马兵类(21).xqf,车马兵相,车卒双士,3ak4/3Ra1P2/9/9/4N4/9/9/4B4/1p2r4/3K5 w,1,5,g8f8 b1c1 d8d9 e8d9 e5d7
残局攻杀谱_车马兵类(25).xqf,车马兵仕,车卒士双象,4k4/3Pa4/4b4/9/2b2N3/7R1/9/9/2rp5/4KA3 w,1,5,d8e8 e9e8 f5g7 e8e9 h4h9
残局攻杀谱_车马兵类(26).xqf,车马兵双仕相,车炮卒士象全,3a1kb2/4a1P2/4b4/3N5/9/6R2/9/4c4/3r1p3/3AKAB2 w,1,5,g8f8 f9f8 g4f4 e8f7 f4f7
残局攻杀谱_车马炮兵类(16).xqf,车马炮兵相,车马双卒士象全,2bak2r1/4aP2R/4b4/4Cn2p/9/2N6/9/9/4p4/2B2K3 w,1,5,i8i9 h9i9 c4b6 i9h9 b6c8
残局攻杀谱_车马炮兵类(32).xqf,车马炮兵,车炮双卒士象全,4kab2/3Pa4/4b2Rc/9/6pN1/9/9/6C2/4rp3/3K5 w,1,5,h7e7 g9e7 h5i7 f1f0 i7g8
残局攻杀谱_车马炮兵类(33).xqf,车马炮兵相,车马炮双卒双士象,3akab2/Rc1Pn4/7C1/6pN1/1r7/9/9/4B4/3p5/4K4 w,1,5,h7e7 e8g7 h6g8 b8g8 d8e8
残局攻杀谱_车马炮类(28).xqf,车马炮,车卒士双象,5kb2/4a1R2/4brN2/4C4/9/9/9/9/4p4/3K5 w,1,5,g8g9 f9f8 g9f9 e8f9 g7h9
残局攻杀谱_车马炮类(35).xqf,车马炮双相,车马卒士,9/3ka2R1/2N6/9/9/2Cr5/9/4B4/1n3p3/4K1B2 w,1,5,h8e8 d8d7 c7d5 d4e4 d5f6
残局攻杀谱_车马炮类(39).xqf,车马炮相,车炮卒双士象,3ak4/4a4/4b4/2r1C4/6N2/9/9/5R3/1p7/c2K2B2 w,1,5,g5f7 e9f9 f7h8 f9e9 f2f9
残局攻杀谱_车马炮类(45).xqf,车马炮仕相全,车马双士,3aka3/9/n8/C3r4/9/6B2/9/3A2N1B/3K5/3A4R w,1,5,i0e0 e6e0 d2e1 a7c6 a6a0
残局攻杀谱_车马炮类(58).xqf,车马炮双仕,车马卒双士,4k4/4aR3/5a3/4N4/4C4/9/2n6/2r6/3KAp3/5A3 w,1,5,f8f9 e9f9 e6g7 f9f8 e5f5
残局攻杀谱_车马炮类(63).xqf,车马炮相,车卒士象全,2bak2C1/4a4/4b2N1/9/9/9/9/1R2B4/2r1p4/3K5 w,1,5,h7g9 e8f9 g9f7 e9e8 b2b8
残局攻杀谱_车马类(10).xqf,车马双相,车卒,9/4k4/5RN2/9/9/9/9/4B4/4p1r2/5KB2 w,1,5,f7c7 e8d8 g7f9 d8e8 c7e7
残局攻杀谱_车马类(27).xqf,车马双相,车卒士双象,2bak4/9/4b4/7N1/9/9/9/4BR3/3rp4/2B2K3 w,1,5,h6g8 e9e8 f2f8 e8e9 f8d8
残局攻杀谱_车马类(28).xqf,车马,车卒士象全,2bk1ab2/2R1a4/2Nr5/9/9/9/9/9/5p3/4K4 w,1,5,c8c9 d9d8 c9d9 e8d9 c7b9
残局攻杀谱_车马类(29).xqf,车马双仕相,车马炮双士象,5ab2/3ka4/2R1n4/2Nc5/9/9/9/4B4/2r1A4/3AK4 w,1,5,c7c8 d8d7 c8d8 d6d8 c6e5
残局攻杀谱_车马类(30).xqf,车马,车炮卒,9/3k5/4c4/4N4/9/6R2/9/5p3/4r4/5K3 w,1,5,g4g8 d8d9 e6c7 d9e9 g8g9
残局攻杀谱_马炮兵类(17).xqf,马炮兵,马卒士象全,2ba5/5k3/4ba3/3N5/4P4/8C/n8/9/4p4/3K5 w,1,5,i4f4 f7e8 d6f7 f8f7 e5f5
炮、兵的杀法02.XQF,炮兵,双士,9/3k5/2Pa1a3/9/9/9/9/7C1/9/4K4 w,1,5,c7c8 d8d9 c8c9 d9d8 h2h8
炮、马、兵的杀法01.XQF,马炮兵,三卒双士象,2bak2C1/4a4/5PN2/9/9/9/9/9/4p1p2/3p1K3 w,1,5,g7f9 e9f9 f7f8 f9e9 f8f9
炮、马、兵的杀法02.XQF,马炮兵,三卒士象全,3k1ab2/2P6/3ab4/5N3/9/C8/9/9/4p1p2/3p1K3 w,2,5,a4d4 d9e9 f6g8 e9e8 c8d8|a4d4 d7e8 f6d7
炮兵类(05).xqf,炮兵,双士,9/3k5/2Pa1a3/9/9/9/9/6C2/9/4K4 w,1,5,c7c8 d8d9 c8c9 d9d8 g2g8
炮的杀法02.XQF,双炮,炮三卒双士,3aka3/9/4c4/6C2/8C/9/9/9/3pp2p1/5K3 w,2,5,g6e6 f9e8 i5a5 h1g1 a5a9|g6e6 e7f7 i5e5
炮的杀法03.XQF,双炮,士象全,2bak4/4a4/4b4/9/9/8C/9/4C4/9/5K3 w,2,5,i4i7 c9a7 i7a7|i4b4 c9a7 b4b9 a7c9 f0f1
炮的杀法04.XQF,双炮,马双士,3aka3/9/9/9/6C2/6n2/9/4C4/9/4K4 w,1,5,g5e5 g4e3 e5e8 d9e8 e0d0
白脸将杀法01.XQF,双车,双车双象,2bk4r/9/2R1b4/9/9/7R1/9/9/1r7/4K4 w,2,5,c7c9 e7c9 h4d4|c7c9 d9d8 h4h8 d8d7 c9c7
白脸将杀法03.XQF,双车双相,双车双士,3a5/4ak3/9/9/4R4/2R6/9/B8/1rr6/2B1K4 w,1,5,e5f5 e8f7 f5f7 f8f7 c4f4
相的运用04.XQF,车马炮多兵双相,车马双卒双士,3ak4/2n1aP3/2P6/9/6p2/9/2P3P2/C1N1BK3/6p2/R1B1r4 w,1,5,a2a9 c8a9 c0a2 e0a0 e2c0
第36局 一马和炮双士.XQF,单马,炮双士,3ak4/9/5ac2/9/9/7N1/9/9/9/5K3 w,2,5,h4g6 g7g9 g6h8 g9g8 h8g6|h4i6 g7g8
象棋杀着大全_05双炮类_第00局.XQF,双炮仕,双炮象,2b2k3/5c3/cC7/9/9/9/9/3C5/4A4/4K4 w,1,5,b7b9 c9e7 d2d9 e7c9 d9d8
象棋杀着大全_07马炮类_定式01.XQF,马炮仕相全,马炮双士象,3ak4/4a4/1N2b4/9/9/9/9/3A3c1/C3K2n1/2BA2B2 w,1,5,a1a9 e7c9 b7c9 e9f9 c9d7
象棋杀着大全_09车炮类_附局2.XQF,车炮仕,车双士,5a3/4k4/3a2R2/9/9/9/9/9/3rA4/3C1K3 w,1,5,g7e7 e8d8 e7d7 d8e8 d0e0
象棋杀着大全_09车炮类_附局3.XQF,车炮双仕,马双炮卒双象,2bc1k3/4n4/c3b4/5C3/9/9/9/5R3/4A1p2/3A1K3 w,1,5,f6b6 f9e9 f2f9 d9f9 b6b9
象棋杀着大全_09车炮类_附局4.XQF,车炮双相,车卒双士象,4ka3/9/5a2b/9/9/2R3B2/9/4C4/6p1r/4K1B2 w,1,5,e2e8 e9d9 e8i8 f9e8 c4c9
象棋杀着大全_09车炮类_附局5.XQF,车炮仕相,车炮双士,5a3/3ka4/5c3/9/9/6R2/9/9/4A4/3CK1Br1 w,2,5,g4d4 f7d7 d4d7 d8d7 e1d2|g4d4 e8d7 d4h4
象棋杀着大全_09车炮类_附局6.XQF,车炮相,车双卒士象全,2ba5/4ak3/4b4/5C3/2p6/6R2/9/B8/4r2p1/5K3 w,2,5,g4f4 f8f9 f6e6 f9e9 f4f9|g4f4 h1g1 f6e6 e8f7 f4f7
象棋杀着大全_10车马类_定式03.XQF,车马双相,双车,9/4k4/5RN2/9/9/9/9/4B4/4r1r2/5KB2 w,2,5,f7c7 e8d8 g7f9 d8e8 c7e7|f7c7 g1g7 c7g7
象棋精巧实用残局100局_06禁锢_052.xqf,双炮兵,双马炮双士,2Pn1nC1C/3k1c3/3a1a3/9/9/9/9/9/4K4/9 w,1,5,g9g8 d7e8 i9i7 f9h8 i7h7
车、兵的杀法01.XQF,车兵相,车双士,5k3/3Pa4/5aR2/9/9/9/9/1r7/9/2B1K4 w,2,5,d8d9 b2d2 d9e9 f9e9 g7g9|d8d9 e8d9 g7f7
车、炮、兵的杀法01.XQF,车炮兵,马三卒双士,3ak4/4aP3/6n2/9/9/9/9/4p4/3p1p3/4K1C1R w,2,5,i0i9 e8f9 i9f9 g7f9 g0g9|i0i9 g7f9 g0g9
车、炮、兵的杀法02.XQF,车炮兵,炮三卒士象全,2bak4/4aP3/4b4/9/9/9/9/5cR2/2p1p4/3K1p2C w,1,5,g2g9 e8f9 g9f9 f2f9 i0i9
车、炮、兵的杀法03.XQF,车炮兵,车三卒双士,5k1P1/1R2a4/5a3/4r4/9/9/4C4/9/4p1p2/3p1K3 w,2,5,h9g9 f9f8 b8e8 e6e8 e3f3|h9g9 f9e9 b8b9
车、炮的杀法01.XQF,双车炮,车双马炮三卒双士象,3ak3C/3Ra4/4c3b/9/9/7R1/4r4/4p4/2np1pn2/4K4 w,1,5,h4h9 e8f9 d8e8 e9e8 h9h8
车、炮的杀法02.XQF,车炮仕,车双士,5a3/4k4/3a2R2/9/9/9/9/9/3rA4/3C1K3 w,2,5,g7e7 e8d8 e7d7 d8e8 d0e0|g7e7 e8e7 d0e0
车、马、兵的杀法01.XQF,车马兵,车三卒士象全,3a1kb2/4a1P2/4b4/3N5/6R2/9/9/5p3/4p4/2rp1K3 w,2,5,g8f8 f9f8 g5f5 e8f7 f5f7|g8f8 f9e9 g5g9 e8f9 g9f9
车、马、兵的杀法02.XQF,车马兵,车双卒士象全,3ak1bR1/4a4/4bP3/1N7/9/9/9/9/2rp1p3/4K4 w,2,5,h9g9 e7g9 b6d7 e9f9 f7f8|h9g9 e8f9 b6d7 e9e8 g9g8
车、马、炮的杀法01.XQF,车马炮,车马士象全,1rb1ka3/4a4/4b2R1/6CN1/9/9/9/5n3/9/3K5 w,1,5,g6g9 e7g9 h7b7 b9b7 h6g8
车、马的杀法01.XQF,车马,车卒士象全,2bk1ab2/2R1a4/2Nr5/9/9/9/9/9/5p3/4K4 w,1,5,c8c9 d9d8 c9d9 e8d9 c7b9
车、马的杀法02.XQF,车马双仕相,车马炮双士象,5ab2/3ka4/2R1n4/2Nc5/9/9/9/4B4/2r1A4/3AK4 w,1,5,c7c8 d8d7 c8d8 d6d8 c6e5
车兵类(05).xqf,车兵仕相全,马双炮卒双象,5k3/4P4/1c2b2c1/7R1/6b2/9/1n7/4B4/4A1p2/2BAK4 w,1,5,h6f6 h7f7 f6d6 b7d7 e0f0
车双炮类(01).xqf,车双炮相,车双卒双士,3ak4/9/2Ca5/9/7R1/9/7p1/4C4/4p2r1/2B2K3 w,1,5,h5h9 e9e8 h9h8 e8e9 c7c9
车双马类(01).xqf,车双马,车卒双士象,3ak4/4a1R2/4b4/6N2/1r2N4/9/9/9/5p3/4K4 w,1,5,g8g9 e7g9 e5d7 e9f9 g6h8
车双马类(13).xqf,车双马相,车卒士象全,2ba1kb2/3Ra4/9/8N/8N/9/9/8r/5p3/2B1K4 w,1,5,d8d9 e8d9 i6h8 f9f8 i5g6
车炮兵类(01).xqf,车炮兵仕相全,车炮卒士象全,2bak1c1r/4aP3/4b4/3R5/4C1p2/9/9/4BA3/4A4/3K2B2 w,1,5,d6f6 g9g7 f8f9 i9f9 f6d6
车炮兵类(04).xqf,车炮兵相,车卒双士,3a5/3k2C2/2Pa2R2/9/9/2B6/9/9/1p2r4/3K5 w,1,5,g7g1 e1g1 d0e0 g1g8 c7c8
车炮兵类(05).xqf,车炮兵,车马双士象,3aka3/4n4/2r1b2R1/9/9/P8/9/9/8C/4K4 w,1,5,h7e7 c7e7 i1e1 e7e5 a4a5
车炮兵类(21).xqf,车炮兵双相,车马卒双士,3ak1r2/1P3R3/3a5/9/9/9/8n/3p5/9/2B1CKB2 w,1,5,f8e8 e9e8 g0e2 e8d8 b8c8
车炮兵类(22).xqf,车炮兵仕相,车炮卒双士象,1C2kab2/4aP3/4c4/9/9/2R6/9/5A2B/3p1r3/4K4 w,1,5,c4c9 e8d9 f8e8 f9e8 c9c8
车炮兵类(23).xqf,车炮兵双相,车马卒双士,5k1P1/1R2a4/5a3/9/2n1r4/9/9/4C4/4p4/2B2KB2 w,1,5,h9g9 f9f8 b8e8 e5e8 e2f2
车炮兵类(25).xqf,车炮兵相,车马卒士象全,2bak4/4aP3/4b4/9/6n2/2R3B2/9/9/5p1r1/2C1K4 w,1,5,c0c9 e7c9 f8e8 d9e8 c4c9
车炮类(08).xqf,车炮双相,车炮士象全,2b1kab2/4a4/4c4/9/9/3R5/9/1C7/4r4/2BK2B2 w,1,5,b2b9 e8d9 d4d9 e9e8 d9d8
车马兵类(01).xqf,车马兵,车马士象,5a3/3k5/2P6/9/6bN1/4R4/9/3r2n2/9/4K4 w,1,5,c7c8 d8d7 e4e7 g5e7 h5f6
车马兵类(02).xqf,车马兵相,车卒士双象,2ba5/5k3/3Nb1P2/9/9/6R2/9/4B4/2r2p3/4K4 w,1,5,g7f7 f8f9 g4g9 e7g9 f7f8
车马兵类(16).xqf,车马兵,车卒士象全,3ak1b2/3Pa4/4b4/3NR4/9/9/9/9/4p1r2/3K5 w,1,5,d8e8 d9e8 d6c8 e9f9 e6f6
车马兵类(21).xqf,车马兵相,车卒双士,3ak4/3Ra1P2/9/9/4N4/9/9/4B4/1p2r4/3K5 w,1,5,g8f8 b1c1 d8d9 e8d9 e5d7
车马兵类(25).xqf,车马兵仕,车卒士双象,4k4/3Pa4/4b4/9/2b2N3/7R1/9/9/2rp5/4KA3 w,1,5,d8e8 e9e8 f5g7 e8e9 h4h9
车马兵类(26).xqf,车马兵双仕相,车炮卒士象全,3a1kb2/4a1P2/4b4/3N5/9/6R2/9/4c4/3r1p3/3AKAB2 w,1,5,g8f8 f9f8 g4f4 e8f7 f4f7
车马炮兵类(16).xqf,车马炮兵相,车马双卒士象全,2bak2r1/4aP2R/4b4/4Cn2p/9/2N6/9/9/4p4/2B2K3 w,1,5,i8i9 h9i9 c4b6 i9h9 b6c8
车马炮兵类(32).xqf,车马炮兵,车炮双卒士象全,4kab2/3Pa4/4b2Rc/9/6pN1/9/9/6C2/4rp3/3K5 w,1,5,h7e7 g9e7 h5i7 f1f0 i7g8
车马炮兵类(33).xqf,车马炮兵相,车马炮双卒双士象,3akab2/Rc1Pn4/7C1/6pN1/1r7/9/9/4B4/3p5/4K4 w,1,5,h7e7 e8g7 h6g8 b8g8 d8e8
车马炮类(28).xqf,车马炮,车卒士双象,5kb2/4a1R2/4brN2/4C4/9/9/9/9/4p4/3K5 w,1,5,g8g9 f9f8 g9f9 e8f9 g7h9
车马炮类(35).xqf,车马炮双相,车马卒士,9/3ka2R1/2N6/9/9/2Cr5/9/4B4/1n3p3/4K1B2 w,1,5,h8e8 d8d7 c7d5 d4e4 d5f6
车马炮类(39).xqf,车马炮相,车炮卒双士象,3ak4/4a4/4b4/2r1C4/6N2/9/9/5R3/1p7/c2K2B2 w,1,5,g5f7 e9f9 f7h8 f9e9 f2f9
车马炮类(45).xqf,车马炮仕相全,车马双士,3aka3/9/n8/C3r4/9/6B2/9/3A2N1B/3K5/3A4R w,1,5,i0e0 e6e0 d2e1 a7c6 a6a0
车马炮类(58).xqf,车马炮双仕,车马卒双士,4k4/4aR3/5a3/4N4/4C4/9/2n6/2r6/3KAp3/5A3 w,1,5,f8f9 e9f9 e6g7 f9f8 e5f5
车马炮类(63).xqf,车马炮相,车卒士象全,2bak2C1/4a4/4b2N1/9/9/9/9/1R2B4/2r1p4/3K5 w,1,5,h7g9 e8f9 g9f7 e9e8 b2b8
车马类(10).xqf,车马双相,车卒,9/4k4/5RN2/9/9/9/9/4B4/4p1r2/5KB2 w,1,5,f7c7 e8d8 g7f9 d8e8 c7e7
车马类(27).xqf,车马双相,车卒士双象,2bak4/9/4b4/7N1/9/9/9/4BR3/3rp4/2B2K3 w,1,5,h6g8 e9e8 f2f8 e8e9 f8d8
车马类(28).xqf,车马,车卒士象全,2bk1ab2/2R1a4/2Nr5/9/9/9/9/9/5p3/4K4 w,1,5,c8c9 d9d8 c9d9 e8d9 c7b9
